addresses_roadtype_name,addresses_end_street_number,geo_epgs_4326_lon,values_attribute_name,addresses_road_name,values_category,addresses_zip_code,values_value,addresses_town,addresses_district_name,geo_epgs_25831_x,addresses_start_street_number,register_id,institution_id,addresses_main_address,addresses_district_id,addresses_roadtype_id,addresses_type,addresses_neighborhood_id,_id,name,addresses_road_id,created,geo_epgs_25831_y,institution_name,modified,geo_epgs_4326_lat,values_description,values_id,addresses_neighborhood_name,values_outstanding,values_attribute_id
,,2.1297722513988706,,Pl Comas,,8028,,BARCELONA,Les Corts,427240.3982245801,18,﻿99400477628,,True,4,,,19,470,La plaça de Comas,84907,2017-02-10T09:20:54,4581933.967648918,,2021-09-09T02:16:54.458876,41.38564406822385,,,les Corts,,
,,2.1266981907343276,,Pl Reina Maria Cristina,,8034,,BARCELONA,Les Corts,426986.72861764947,,﻿99400477632,,True,4,,,21,471,La plaça de la Reina Maria Cristina,278302,2017-02-10T09:28:22,4582269.424320892,,2021-09-09T02:16:57.254898,41.38864240334821,,,Pedralbes,,
,,2.118772762148288,Any inauguració,Pl Ramon M. Roca Sastre,Variables,8028,2012,BARCELONA,Les Corts,426320.80815983395,,﻿99400477641,,True,4,,,20,472,La plaça de Ramon M. Roca i Sastre,701747,2017-02-10T09:43:45,4581951.588277809,,2021-09-09T02:16:56.750738,41.38571907130875,,356962,la Maternitat i Sant Ramon,False,22
,,2.190885833187442,,C Ciutat d'Elx,,8027,,BARCELONA,Sant Andreu,432387.9153836062,31,﻿99400477674,,True,9,,,61,473,Pilar d'Aigua de la Sagrera,80258,2017-02-10T12:25:48,4585928.844757233,,2021-09-09T02:17:00.624401,41.4220738556162,,,la Sagrera,,
,,2.182983037488512,,C Jordi de Sant Jordi,,8027,,BARCELONA,Sant Andreu,431727.611791505,16,﻿99400477684,,True,9,,,62,474,La Plaça del Rom Cremat,168905,2017-02-10T12:52:07,4585943.9614772955,,2021-09-09T02:17:05.622601,41.42215416804366,,,el Congrés i els Indians,,
,,2.1887179760564566,,Pl Mercadal,,8030,,BARCELONA,Sant Andreu,432220.1947230834,35,﻿99400477691,,True,9,,,60,475,La Plaça del Mercadal,208307,2017-02-10T13:01:16,4587364.266736306,,2021-09-09T03:17:55.435241,41.43498808409701,,,Sant Andreu,,
,,2.1583254055522816,Arquitecte(s),C Sors,Variables,8024,Josep Masdeu Puigdemasa,BARCELONA,Gràcia,429653.17822802917,23,﻿99400477325,,True,6,,,31,476,Casa Josep Castelló,328309,2017-02-07T09:42:42,4584528.33585264,,2022-09-17T08:50:49.741447,41.40922522099331,,356918,la Vila de Gràcia,False,50
,,2.1531271963876577,,C Olot,,8024,,BARCELONA,Gràcia,429223.3603020286,5,﻿99400477328,,True,6,,,30,477,Casa Martí Trias i Domènech,234908,2017-02-07T10:18:03,4585008.1790845245,,2024-07-02T09:37:18.649423,41.41350924872243,,,la Salut,,
,,2.14863345725769,,Av República Argentina,,8023,,BARCELONA,Gràcia,428841.1051575197,6,﻿99400477333,,True,6,,,28,478,Casa Rosa Alemany,279600,2017-02-07T10:49:44,4584331.099606007,,2022-09-17T08:50:50.831756,41.40737731100891,,,Vallcarca i els Penitents,,
,,2.156628602714139,Arquitecte(s),C Verdi,Variables,8012,Lluís de Miquel i Roca,BARCELONA,Gràcia,429505.75378027244,39,﻿99400477336,,True,6,,,31,479,Casa Serès,356803,2017-02-07T10:58:51,4583954.025422355,,2021-09-09T02:16:05.225606,41.404039707549934,,356921,la Vila de Gràcia,False,50
,,2.1594708997786287,,C Francisco Giner,,8012,,BARCELONA,Gràcia,429737.82864461245,16,﻿99400477342,,True,6,,,31,480,Conjunt de Cases al Carrer Francisco Giner,133004,2017-02-07T12:29:04,4583384.411026244,,2022-09-17T08:50:53.616422,41.39892971334762,,,la Vila de Gràcia,,
,,2.1239439361700736,,C Doctor Salvador Cardenal,,8028,,BARCELONA,Les Corts,426753.4129504034,7,﻿99400328582,,True,4,,,20,481,Masia Torre Rodona - Can Vinyals de la Torre,103604,2013-10-22T17:19:03,4581970.93318304,,2022-09-17T07:58:20.050347,41.38593280819907,,,la Maternitat i Sant Ramon,,
,,2.1841198480555195,E-mail,C Concepción Arenal,Informació d'interès,8027,hola@canodrom.barcelona,BARCELONA,Sant Andreu,431827.9767018669,165,﻿99400407793,,True,9,,,62,482,Ateneu d'Innovació Digital i Democràtica - Canòdrom,86108,2015-12-03T12:45:43,4586512.868953155,,2024-11-19T17:09:15.020790,41.42728664518391,,57887,el Congrés i els Indians,True,100002
,,2.1746252576584317,,Av Diagonal,,8013,,BARCELONA,Eixample,431006.39528307004,332,﻿92086032963,,True,2,,,6,483,Casa Planells,144601,1990-03-21T00:00:00,4583557.001604,,2022-09-17T04:43:39.522497,41.400594029975196,,,la Sagrada Família,,
,15,2.1806947519007056,E-mail,Plaça de Sant Agustí Vell,Informació d'interès,8003,info@xarxaconsum.org,Barcelona,Ciutat Vella,431500.37,15,﻿92086035093,,True,1,,,4,484,Associació Xarxa de Consum Solidari,296009,1991-04-12T00:00:00,4582136.94,,2024-01-10T12:20:36.285368,41.387846200809165,,42950,"Sant Pere, Santa Caterina i la Ribera",True,100002
,,2.140179989039568,E-mail,Judea,Informació d'interès,8035,palmero.arte@gmail.com,BARCELONA,Horta-Guinardó,428154.19040612393,2,﻿93046122603,,True,7,,,39,485,Museu Palmero Arte,173870,1993-02-15T00:00:00,4586317.269099115,,2024-10-18T11:08:26.266159,41.4252047837623,,44073,Sant Genís dels Agudells,True,100002
,,2.1827368854864178,E-mail,Pg Picasso,Informació d'interès,8003,info@fotocolectania.org,BARCELONA,Ciutat Vella,431670.92711896537,14,﻿75990704278,,True,1,,,4,486,Fundació Privada Foto Colectania,201400,2001-06-02T00:00:00,4582116.139795696,,2024-05-02T08:39:06.174660,41.3876733654223,,39303,"Sant Pere, Santa Caterina i la Ribera",True,100002
,,2.1327032048740047,,C Sants,,8028,,BARCELONA,Sants-Montjuïc,427474.1541963108,211,﻿99400391361,,True,3,,,18,487,Cases modernistes del carrer de Sants,312400,2015-07-13T14:11:51,4580802.039746836,,2021-09-09T02:15:39.634108,41.37547034603628,,,Sants,,
,,2.1857427165784453,,C Oristà,,8033,,BARCELONA,Nou Barris,432002.7441651357,16,﻿99400391529,,True,8,,,56,488,El Rec Comtal,236506,2015-07-14T15:45:15,4590674.822456729,,2024-11-04T11:54:08.017791,41.46478662529261,,,Vallbona,,
,,2.1698114685903156,Web,C Hospital,Informació d'interès,8001,http://www.barcelonaturisme.com/wv3/ca/page/371/.html,BARCELONA,Ciutat Vella,430583.2568402671,56,﻿92086008748,,True,1,,,1,489,Edifici de l'Antic Hospital de la Santa Creu,157909,1991-03-14T00:00:00,4581395.4066077825,,2022-09-17T04:04:44.371763,41.38108881941955,,73672,el Raval,True,100003
,,2.15203322023042,Arquitecte(s),Rbla Prat,Variables,8012,Domènec Boada i Piera,BARCELONA,Gràcia,429118.7646008852,13,﻿99400477349,,True,6,,,31,490,Cases Manuel Raventós,265708,2017-02-07T12:59:02,4583664.078169271,,2022-09-17T08:51:08.422090,41.40139423653911,,356925,la Vila de Gràcia,False,50
,,2.1591654567457805,,C Martínez de la Rosa,,8012,,BARCELONA,Gràcia,429713.29786134796,34,﻿99400477353,,True,6,,,31,491,Edifici J. Artigas,201501,2017-02-07T13:28:39,4583487.928011444,,2021-09-09T02:16:05.554475,41.39985990968169,,,la Vila de Gràcia,,
,,2.159386623420811,Arquitecte(s),C Providència,Variables,8024,Bonaventura Bassegoda i Musté,BARCELONA,Gràcia,429740.7634013918,79,﻿99400477374,,True,6,,,31,492,Habitatge Classicista Providència 79,268105,2017-02-07T16:16:16,4584412.9129963145,,2021-09-09T02:16:07.731880,41.40819331103935,,356926,la Vila de Gràcia,False,50
,,2.1367036614916595,,Pl Bonet i Muixí,,8014,,BARCELONA,Sants-Montjuïc,427807.41998360056,3,﻿99400477375,,True,3,,,18,493,Torre del Rellotge,190201,2017-02-07T16:23:27,4580671.479092709,,2022-09-17T08:51:10.293854,41.37432440095194,,,Sants,,
,,2.1873319527554798,Arquitecte(s),Pl Glòries Catalanes,Variables,8018,Andreu Arriola,BARCELONA,Sant Martí,432070.6458999196,36,﻿95153101225,,True,10,,,66,494,La plaça de les Glòries Catalanes,146902,1995-06-02T00:00:00,4583768.760754078,,2021-09-09T02:14:00.671711,41.402591899807355,,322863,el Parc i la Llacuna del Poblenou,False,50
,,2.180455235272232,E-mail,Av Rio de Janeiro,Informació d'interès,8016,info@barcelona.uned.es,BARCELONA,Nou Barris,431531.4183728761,56,﻿99400291439,,True,8,,,45,495,Universitat Nacional d'Educació a Distància *Barcelona,282650,2012-04-23T13:59:46,4587534.814936169,,2022-09-17T07:47:49.945293,41.43646572009841,,55594,Porta,True,100002
,,2.189729096932418,E-mail,Carretera de Ribes,Informació d'interès,8033,informaciomuhba@bcn.cat,Barcelona,Sant Andreu,432325.093266883,103,﻿99400265197,,True,9,,,57,496,MUHBA Museu d'Història de Barcelona - Casa de l'Aigua,281409,2011-02-24T12:29:51,4589545.070518399,,2024-11-20T13:26:55.388292,41.45463864239669,,55157,la Trinitat Vella,True,100002
,,2.1528053939918426,E-mail,Av Estatut de Catalunya,Informació d'interès,8035,cancortada@gruptravi.com,BARCELONA,Horta-Guinardó,429222.6697456894,88,﻿94263110012,,True,7,,,43,497,Restaurant Can Cortada,700651,1994-09-20T00:00:00,4587686.683981754,,2022-10-05T14:36:24.695215,41.43763336944126,,44644,Horta,True,100002
,3,2.1853478240155115,,Plaça d'en Xandri,,8030,,Barcelona,Sant Andreu,431942.0103496448,3,﻿95152112300,,True,9,,,60,498,Premsa de Vi de Can Xandri,368405,1995-06-01T00:00:00,4587726.366152999,,2021-09-09T02:13:58.162202,41.438225856471476,,,Sant Andreu,,
,,2.1792048887112854,E-mail,Carrer de Piferrer,Informació d'interès,8016,info@canverdaguer.com,Barcelona,Nou Barris,431424.47246389056,94,﻿99400313145,,True,8,,,45,499,Centre Cívic Can Verdaguer,255500,2013-03-14T14:58:16,4587273.674458581,,2024-11-13T08:47:36.828178,41.43410459884157,,55610,Porta,True,100002
,,2.130464703418883,Web,C Begur,Informació d'interès,8028,http://clubesportiumediterrani.com,BARCELONA,Sants-Montjuïc,427284.61208968685,44,﻿93280141626,,True,3,,,17,500,Club Esportiu Mediterrani *Instal·lació Josep Vallès,31208,1993-10-07T00:00:00,4580569.627974942,,2023-01-20T14:04:53.238414,41.3733599989622,,77589,Sants - Badal,True,100003
,59,2.1355597687429912,E-mail,Carrer d'Evarist Arnús,Informació d'interès,8014,afablescorts@bcn.cat,Barcelona,Les Corts,427721.982,59,﻿99400322786,,False,4,,,19,501,Ateneu de Fabricació Digital de Les Corts,118703,2013-07-23T13:44:25,4581697.115,,2024-07-19T13:16:11.329586,41.38355424224072,,56076,les Corts,True,100002
,,2.1938398880660617,Any de constitució,Passeig Marítim de la Barceloneta - Oriol Bohigas,Variables,8003,1906,Barcelona,Ciutat Vella,432593.42827844416,15,﻿99400381626,,True,1,,,3,502,Torre de la Catalana de Gas,197903,2015-03-30T14:06:11,4581484.222147714,,2023-04-26T09:03:34.385725,41.38205967912699,,352823,la Barceloneta,False,261
,,2.1375174554869414,Tel.,Sant Gervasi de Cassoles,Telèfons,8022,934178078,BARCELONA,Sarrià-Sant Gervasi,427910.3762312826,66,﻿96236133533,,True,5,,,25,503,Religioses de la Mare de Déu de la Mercè,302203,1996-08-23T00:00:00,4584177.317908498,,2022-09-17T05:22:58.822051,41.40590933439461,,194044,Sant Gervasi - la Bonanova,True,20001
,,2.182224949880879,E-mail,Pl Santa Maria,Informació d'interès,8003,parroquia@santamariadelmarbarcelona.org,BARCELONA,Ciutat Vella,431624.0486623534,1,﻿92086001318,,True,1,,,4,504,Parròquia de Santa Maria del Mar - Basílica,317404,1986-04-24T00:00:00,4581684.55499789,,2023-02-16T14:40:09.089422,41.38378222100998,,40044,"Sant Pere, Santa Caterina i la Ribera",True,100002
,,2.1771735683501343,Web,Pl Sant Jaume,Informació d'interès,8002,http://www.barcelonaturisme.com/wv3/ca/page/1245/.html,BARCELONA,Ciutat Vella,431200.3808084614,1,﻿99400386860,,True,1,,,2,505,La Plaça de Sant Jaume,303705,2015-05-19T14:50:26,4581550.8802165305,,2024-09-10T16:49:37.541684,41.38254213182859,,96160,el Barri Gòtic,True,100003
,,2.102546833751382,E-mail,Carrer d'Elisa Moragas i Badia,Informació d'interès,8017,b.barcelona.co@diba.cat,Barcelona,Sarrià-Sant Gervasi,424998.27227854927,16,﻿99400010089,,True,5,,,22,506,Biblioteca Collserola - Josep Miracle,280803,2002-06-27T14:02:44,4585259.518723818,,2024-11-13T12:35:05.724923,41.41538974314011,,47368,"Vallvidrera, el Tibidabo i les Planes",True,100002
,,2.151482440531504,,Jorge Manrique,,8035,,BARCELONA,Horta-Guinardó,429104.7590482898,9,﻿92259113820,,True,7,,,41,507,Escultura Mistos,169103,1992-09-15T00:00:00,4586934.176288257,,2023-01-20T14:15:29.202393,41.43084545648815,,,la Vall d'Hebron,,
,,2.102545331836101,E-mail,Carrer d'Elisa Moragas i Badia,Informació d'interès,8017,ccvazquezmontalban@ccvazquezmontalban.com,Barcelona,Sarrià-Sant Gervasi,424998.14827972045,16,﻿99400010093,,False,5,,,22,508,Centre Cívic Vallvidrera Vázquez Montalbán,280803,2002-06-27T14:20:06,4585259.666722348,,2024-11-15T08:17:50.717043,41.41539106451316,,47601,"Vallvidrera, el Tibidabo i les Planes",True,100002
,,2.1715923368510053,,Pl Nen de la Rutlla,,8041,,BARCELONA,Horta-Guinardó,430772.2271415005,9999,﻿99400390695,,True,7,,,35,509,Plaça del Nen de la Rutlla,269607,2015-07-03T13:47:23,4585583.449797072,,2021-09-09T02:15:08.080574,41.4188254176045,,,el Guinardó,,
,,2.175614994736913,E-mail,Carrer la Rambla,Informació d'interès,8002,coordinacioasm@magmacultura.net,Barcelona,Ciutat Vella,431064.4822496146,7,﻿92168151955,,True,1,,,1,510,Centre d'Arts Santa Mònica,34308,1988-05-20T00:00:00,4580965.574901734,,2024-11-20T13:57:38.814452,41.37725882473504,,43336,el Raval,True,100002
,,2.149816841793133,E-mail,Carrer de Saragossa,Informació d'interès,8006,informacio@vilaurania.net,Barcelona,Sarrià-Sant Gervasi,428933.5563986452,29,﻿99400179932,,True,5,,,27,511,Centre Cívic  Vil·la Urània,369306,2007-03-27T12:04:36,4583671.987053265,,2024-06-25T11:55:23.286746,41.40144911965885,,52187,el Putxet i el Farró,True,100002
,,2.1918289732978358,,C Borriana,,8030,,BARCELONA,Sant Andreu,432475.52834401216,54,﻿99400477563,,True,9,,,60,529,Cooperativa La Guardiola Familiar,52004,2017-02-09T13:15:26,4586871.01759309,,2021-09-09T02:16:40.533015,41.43056706573951,,,Sant Andreu,,
,,2.220499449653222,E-mail,Plaça de Leonardo da Vinci,Informació d'interès,8019,museuciencies@bcn.cat,Barcelona,Sant Martí,434851.28671265487,4,﻿99400090058,,True,10,,,70,512,Museu de Ciències Naturals de Barcelona,701610,2004-06-10T12:18:43,4584655.793650954,,2024-11-19T17:29:50.573931,41.410811330820316,,49680,el Besòs i el Maresme,True,100002
,105,2.133568601150219,E-mail,Carrer de Ganduxer,Informació d'interès,8022,infosecretaria@ganduxer.escolateresiana.com,Barcelona,Sarrià-Sant Gervasi,427573.672,85,﻿92168166196,,True,5,,,24,513,Centre Educatiu Santa Teresa - Ganduxer,139805,1985-05-31T00:00:00,4583516.675,,2024-11-14T10:55:48.908000,41.399928939848806,,43999,les Tres Torres,True,100002
,,2.1761305165721443,E-mail,Carretera Alta de les Roquetes,Informació d'interès,8033,castell_torrebaro@bcn.cat,Barcelona,Nou Barris,431185.24640658265,309,﻿92086030904,,True,8,,,54,514,Castell de Torre Baró,12305,1989-10-04T00:00:00,4589128.729342259,,2024-06-25T14:52:33.233991,41.45079189503227,,42056,Torre Baró,True,100002
,,2.1581717784411687,E-mail,Carrer d'Ana María Matute Ausejo,Informació d'interès,8024,cnc@cncatalunya.cat,Barcelona,Gràcia,429646.9821453171,25,﻿92086003366,,True,6,,,30,515,Club Natació Catalunya,274200,1984-05-30T00:00:00,4585212.0471854005,,2023-03-09T15:22:42.270836,41.41538260538486,,39974,la Salut,True,100002
,,2.1671241451784176,E-mail,Carretera de Montjuïc,Informació d'interès,8038,castell@bcn.cat,Barcelona,Sants-Montjuïc,430340.81857914315,66,﻿99077121755,,True,3,,,11,516,Castell de Montjuïc,218504,1999-03-18T00:00:00,4579551.9285555035,,2024-09-10T14:11:13.878419,41.36446421195711,,47046,el Poble-sec,True,100002
,,2.166481155557753,,Rda Guinardó,,8024,,BARCELONA,Horta-Guinardó,430338.6554891418,49,﻿94336135620,,True,7,,,33,517,Casa de les Altures,152905,1994-12-02T00:00:00,4584918.368191648,,2023-01-20T14:04:52.543351,41.412797801282444,,,el Baix Guinardó,,
,,2.1353959606306443,E-mail,Av Diagonal,Informació d'interès,8029,info@lilla.com,BARCELONA,Les Corts,427715.1435128675,557,﻿93308093528,,True,4,,,19,518,Centre Comercial L'Illa Diagonal,144601,1993-11-04T00:00:00,4582384.607353548,,2023-02-15T12:38:18.286970,41.38974559970474,,44224,les Corts,True,100002
,,2.1279530224471386,E-mail,G.V. Carles III,Informació d'interès,8028,edificiostrade@edificiostrade.com,BARCELONA,Les Corts,427088.8846842993,84,﻿93314141948,,True,4,,,19,519,Els Edificis Trade,66508,1993-11-10T00:00:00,4581994.464025936,,2022-09-17T05:06:10.939364,41.38617521617633,,44288,les Corts,True,100002
,186,2.1726367468768304,Web,Avinguda dels Rasos de Peguera,Informació d'interès,8033,https://ajuntament.barcelona.cat/mercats/ca/content/mercat-de-nuria-0,Barcelona,Nou Barris,430903.145,186,﻿99400695137,,True,8,,,55,520,Mercat Núria,275600,2022-07-12T14:09:27.020724,4590148.469,,2023-06-16T10:56:24.284880,41.45995202920537,,460374,Ciutat Meridiana,False,100003
,,2.1678356444626248,Tel.,Passatge del Rector Oliveras,Telèfons,8009,010,Barcelona,Eixample,430432.66098944057,2,﻿99400039577,,True,2,,,7,521,Jardins del Rector Oliveras,246601,2003-05-13T13:56:48,4582918.910710769,,2024-09-25T12:50:10.721139,41.39479752399747,,207552,la Dreta de l'Eixample,True,20001
,1,2.1795617635934748,merce-eq-destacat-home,Plaça de la Mercè,Variables,8002,No,Barcelona,Ciutat Vella,431396.765,1,﻿99400697178,,True,1,,,2,522,Plaça de la Mercè,209401,2022-09-01T14:32:58.654841,4581200.018,,2024-09-09T17:26:58.240400,41.37939878522798,,557606,el Barri Gòtic,False,100082
,,2.190154390019234,Arquitecte(s),Pl Gas,Variables,8003,Enric Miralles i Benedetta Tagliabue,BARCELONA,Ciutat Vella,432286.4412371651,1,﻿99400202401,,True,1,,,3,523,Edifici Gas Natural,701571,2008-03-20T09:42:45,4581612.961829908,,2021-09-09T02:14:13.758368,41.38319342524216,,344594,la Barceloneta,False,50
,,2.1659292956073575,,C Joaquín Costa,,8001,,BARCELONA,Ciutat Vella,430260.0329522443,33,﻿99400391162,,True,1,,,1,524,Casa Almirall,167709,2015-07-08T17:02:33,4581542.89110183,,2021-09-09T02:15:30.763963,41.382389213993505,,,el Raval,,
,,2.1536547598387092,,Pl Dones del 36,,8012,,BARCELONA,Gràcia,429257.72417761217,1,﻿99400391186,,True,6,,,31,525,Plaça de les Dones del 36,701566,2015-07-09T10:00:19,4584012.2368028695,,2021-09-09T02:15:35.963238,41.40454220831473,,,la Vila de Gràcia,,
,,2.1514336299595516,,Av Coll del Portell,,8024,,BARCELONA,Gràcia,429079.4897490935,43,﻿96066141427,,True,6,,,30,526,Casa Vilaró,83609,1996-03-06T00:00:00,4584771.6493604565,,2023-01-20T12:58:51.659438,41.411366236615876,,,la Salut,,
,,2.1940218005711922,,C Andana de l'Estació,,8030,,BARCELONA,Sant Andreu,432671.66416317597,22,﻿99400522625,,True,9,,,60,527,Molí de Sant Andreu - Rec Comtal,15052,2017-07-19T10:16:46,4588256.921131116,,2021-09-09T02:17:23.320437,41.44306589381739,,,Sant Andreu,,
,28,2.0975454897320374,,Camí del Cama-sec,,8017,,Barcelona,Sarrià-Sant Gervasi,424580.1866130809,22,﻿99400477555,,True,5,,,22,528,La Mina Grott,700111,2017-02-09T12:15:33,4585253.282393681,,2021-04-23T09:46:15.008965,41.41529444742222,,,"Vallvidrera, el Tibidabo i les Planes",,
,103,2.1193142250845742,Arquitecte(s),Carretera de Vallvidrera al Tibidabo,Variables,8035,Nicolau M. Rubió i Tudurí,Barcelona,Sarrià-Sant Gervasi,426409.40629316005,101,﻿99400477568,,True,5,,,22,530,Pavelló de Ràdio Barcelona al Parc d'Atraccions del Tibidabo,335654,2017-02-09T13:28:02,4586212.684406251,,2021-04-23T09:48:30.785234,41.424104905060844,,356955,"Vallvidrera, el Tibidabo i les Planes",False,50
,,2.134981213630846,,Av Tibidabo,,8022,,BARCELONA,Sarrià-Sant Gervasi,427706.0380512149,27,﻿99400477591,,True,5,,,25,531,Torre d'Ignacio Portabella,101008,2017-02-09T14:29:57,4584945.725372515,,2022-09-17T08:52:27.429150,41.41281169827557,,,Sant Gervasi - la Bonanova,,
,,2.141744623609296,,C Berlín,,8029,,BARCELONA,Les Corts,428240.8485137519,107,﻿99400477596,,True,4,,,19,532,El Jardí Vertical,40300,2017-02-09T16:16:27,4581866.687519304,,2021-09-09T02:16:49.968187,41.38512796595029,,,les Corts,,
,,2.1059277429633085,,C Panamà,,8034,,BARCELONA,Les Corts,425257.4452654195,21,﻿99400477654,,True,4,,,21,533,Torre de Santa Caterina,243400,2017-02-10T10:37:05,4582991.541897886,,2021-09-09T02:17:02.943058,41.394987347747104,,,Pedralbes,,
,,2.147416989049893,,Av República Argentina,,8023,,BARCELONA,Gràcia,428740.6471069378,28,﻿99400477355,,True,6,,,28,534,Edifici Modernista Avinguda República Argentina 28,279600,2017-02-07T13:35:21,4584455.815368747,,2022-09-17T08:51:08.477061,41.408491676806655,,,Vallcarca i els Penitents,,
,,2.1587099305698554,,C Bonavista,,8012,,BARCELONA,Gràcia,429672.9263028781,1,﻿99400477362,,True,6,,,31,535,El carrer de Bonavista,51103,2017-02-07T14:05:31,4583252.161302755,,2021-09-09T02:16:06.314600,41.397732913667156,,,la Vila de Gràcia,,
,,2.160694112661664,,Plaça del Poble Gitano,,8012,,Barcelona,Gràcia,429843.20555369137,,﻿99400477364,,True,6,,,31,536,El Vapor Nou,700933,2017-02-07T14:17:35,4583705.897912456,,2022-10-11T10:48:13.912906,41.40183443187984,,,la Vila de Gràcia,,
,,2.154195493067497,,Av Santuari St Josep Muntanya,,8024,,BARCELONA,Gràcia,429309.31553899625,19,﻿99400477376,,True,6,,,30,537,Kasa de la Muntanya (KM),320205,2017-02-07T16:42:26,4584666.558433211,,2021-09-09T02:16:08.474327,41.4104399702781,,,la Salut,,
,,2.1378661758058857,,Pg Zona Franca,,8038,,BARCELONA,Sants-Montjuïc,427889.90549921663,185,﻿99400477377,,True,3,,,13,538,Àntiga Fàbrica de Làmpades Z,369408,2017-02-07T16:57:34,4579189.402581883,,2024-04-05T11:09:05.220098,41.36098326639913,,,la Marina de Port,,
,,2.1910812403192512,,Pg Torras i Bages,,8030,,BARCELONA,Sant Andreu,432424.2506011444,108,﻿99400390601,,True,9,,,60,615,Les Carasses,339101,2015-07-02T14:49:03,4588069.982902568,,2022-09-17T08:21:49.333554,41.44136142057692,,,Sant Andreu,,
,,2.1366981790746196,E-mail,Carrer d'Olzinelles,Informació d'interès,8014,info@lleialtat.cat,Barcelona,Sants-Montjuïc,427805.40603670315,31,﻿99400477380,,True,3,,,18,539,La Lleialtat Santsenca,235208,2017-02-07T17:18:32,4580515.308616876,,2024-06-25T09:54:43.690435,41.37291765088582,,58997,Sants,True,100002
,,2.160396764857864,,C Camèlies,,8024,,BARCELONA,Gràcia,429828.91446526395,40,﻿99400477382,,True,6,,,32,540,Casa Josep Barnoles - La del Mico i el Gos,56504,2017-02-07T17:20:39,4584796.04227893,,2022-09-17T08:51:19.908923,41.4116517136051,,,el Camp d'en Grassot i Gràcia Nova,,
,,2.152769925875062,,Rbla Prat,,8012,,BARCELONA,Gràcia,429180.85398684157,1,﻿99400477383,,True,6,,,31,541,La rambla del Prat,265708,2017-02-07T17:38:47,4583715.404681682,,2021-09-09T02:16:08.314605,41.4018619863958,,,la Vila de Gràcia,,
,,2.1582068161840007,,C Sant Lluís,,8012,,BARCELONA,Gràcia,429637.8304940202,1,﻿99400477399,,True,6,,,31,542,Masoveria de la Virreina,306306,2017-02-08T08:37:12,4583969.060303233,,2021-09-09T02:16:11.824037,41.40418669162275,,,la Vila de Gràcia,,
,,2.134224907245418,,Pg Sant Gervasi,,8022,,BARCELONA,Sarrià-Sant Gervasi,427637.32183688646,5,﻿99400477585,,True,5,,,25,543,Torre Castanyer,302000,2017-02-09T14:01:47,4584395.388723705,,2022-09-17T08:52:23.066141,41.4078488716108,,,Sant Gervasi - la Bonanova,,
,,2.1163148197840815,Arquitecte(s),Ptge Xile,Variables,8028,Modest Feu i Estrada,BARCELONA,Les Corts,426105.3054694607,1,﻿99400477600,,True,4,,,20,544,El passatge de Xile,96509,2017-02-09T16:44:07,4580973.681774878,,2021-09-09T02:16:52.358916,41.37689172436965,,356957,la Maternitat i Sant Ramon,False,50
,,2.1144064064040826,,Pl Eusebi Güell,,8034,,BARCELONA,Les Corts,425961.0995401115,,﻿99400477604,,True,4,,,21,545,Els Jardins d'Eusebi Güell,118408,2017-02-09T16:56:42,4582480.263040692,,2021-09-09T02:16:50.363148,41.39044758234289,,,Pedralbes,,
,,2.1072570259147585,Web,C Rábida,Informació d'interès,8034,http://www.jardidelstarongers.org,BARCELONA,Les Corts,425370.08613848453,5,﻿99400391937,,True,4,,,21,546,Casa Bartomeu,273353,2015-07-21T10:58:17,4583137.374500183,,2022-09-17T08:24:08.508879,41.396311253391424,,96876,Pedralbes,True,100003
,4,2.18890388341691,E-mail,Carrer de Mateu Ferran,Informació d'interès,8030,info@eixsantandreu.com,Barcelona,Sant Andreu,432235.946,4,﻿99400495941,,True,9,,,60,547,Associació Eix Comercial de Sant Andreu,205502,2017-04-18T15:45:34,4587387.521,,2024-04-08T14:24:34.757711,41.4351988564254,,59548,Sant Andreu,True,100002
,,2.1896792006250663,Web,Passeig Marítim de la Barceloneta - Oriol Bohigas,Informació d'interès,8003,http://barcelona.cat/ca/que-pots-fer-a-bcn/banys-i-platges/platja-de-sant-sebastia,Barcelona,Ciutat Vella,432236.8619312499,2,﻿92086030398,,True,1,,,3,548,Platja de Sant Sebastià,197903,1989-06-30T00:00:00,4580560.11309691,,2023-05-02T09:15:43.081243,41.373706513534366,,74960,la Barceloneta,True,100003
,,2.2028838890750646,Web cita previa,Pg Marítim de Nova Icària,Informació d'interès,8005,https://book.timify.com/services?accountId=648c2d9b5f01dd79c87cfd0d&hideCloseButton=true,BARCELONA,Sant Martí,433358.5326497905,60,﻿92086030399,,True,10,,,67,549,Platja de la Nova Icària,700757,1989-06-30T00:00:00,4582443.648936842,,2024-09-09T17:31:43.871519,41.390764743006756,,541684,la Vila Olímpica del Poblenou,False,100013
,,2.183215458926026,,C Cardenal Tedeschini,,8027,,BARCELONA,Sant Andreu,431750.67148947885,32,﻿99400550445,,True,9,,,62,550,Masia Ca l'Armera,65403,2017-11-06T10:21:42,4586329.434725152,,2022-09-17T09:08:48.481853,41.42562795245565,,,el Congrés i els Indians,,
